date,itemID,brand,feature_1,feature_2,feature_3,feature_4,feature_5,category,userID,order,label
2020-11-01,9649,186,4,0,444,3,66,3898,44933,1,4
2020-11-02,9649,186,4,0,444,3,66,3898,41943,1,1
2020-11-02,9649,186,4,0,444,3,66,3898,26159,1,3
2020-11-02,9649,186,4,0,444,3,66,3898,23845,1,4
2020-11-14,9649,186,4,0,444,3,66,3898,14938,1,3
2020-06-16,11361,1040,4,0,452,0,12,3898,16050,4,2
2020-06-01,2652,1156,10,1,491,0,39,3898,7112,1,0
2020-09-08,2307,361,6,1,181,3,17,3898,3562,1,0
2020-09-10,23337,539,10,0,345,0,99,3898,32004,2,0
2020-11-18,23337,539,10,0,345,0,99,3898,25104,1,0
2020-10-17,23337,539,10,0,345,0,99,3898,38476,5,0
2020-10-22,23337,539,10,0,345,0,99,3898,24883,1,0
2020-09-21,23337,539,10,0,345,0,99,3898,24822,1,0
2020-10-21,23337,539,10,0,345,0,99,3898,44734,1,0
2020-06-06,23337,539,10,0,345,0,99,3898,30306,1,1
2020-06-06,23337,539,10,0,345,0,99,3898,43907,1,1
2020-06-16,23337,539,10,0,345,0,99,3898,6475,5,1
2020-06-17,23337,539,10,0,345,0,99,3898,15485,1,2
2020-07-07,23337,539,10,0,345,0,99,3898,8859,5,4
2020-08-02,23337,539,10,0,345,0,99,3898,8859,5,4
2020-09-14,23337,539,10,0,345,0,99,3898,6551,1,1
2020-09-27,23337,539,10,0,345,0,99,3898,24264,2,1
2020-09-27,23337,539,10,0,345,0,99,3898,8367,4,1
2020-09-30,23337,539,10,0,345,0,99,3898,26529,1,2
2020-10-17,23337,539,10,0,345,0,99,3898,10064,1,4
2020-10-24,23337,539,10,0,345,0,99,3898,22669,1,4
2020-10-24,23337,539,10,0,345,0,99,3898,26529,2,4
2020-11-01,23337,539,10,0,345,0,99,3898,24802,1,1
2020-11-09,23337,539,10,0,345,0,99,3898,25856,1,3
2020-11-15,23337,539,10,0,345,0,99,3898,26529,1,4
2020-08-08,30725,539,10,0,345,0,99,1182,23596,1,0
2020-06-24,30725,539,10,0,345,0,99,1182,4933,1,3
2020-08-25,30725,539,10,0,345,0,99,1182,17806,1,3
2020-09-25,30725,539,10,0,345,0,99,1182,20424,1,4
2020-10-17,30725,539,10,0,345,0,99,1182,20424,1,4
2020-10-30,30725,539,10,0,345,0,99,1182,20424,1,2
2020-06-23,4264,6,10,0,191,0,96,3898,11037,1,0
2020-06-28,4264,6,10,0,191,0,96,3898,43958,2,0
2020-08-03,4264,6,10,0,191,0,96,3898,29697,2,3
2020-09-30,4264,6,10,0,191,0,96,3898,24619,1,3
2020-06-28,21286,6,10,0,191,0,96,3898,37829,2,2
2020-09-23,21286,6,10,0,191,0,96,3898,39107,2,4
2020-10-18,21286,6,10,0,191,0,96,3898,38862,1,3
2020-07-21,20277,782,4,3,491,0,66,3898,36804,1,4
2020-08-17,20277,782,4,3,491,0,66,3898,36804,1,4
2020-08-23,20277,782,4,3,491,0,66,3898,4255,1,4
2020-08-10,25422,539,10,0,345,0,99,3898,29167,1,0
2020-08-18,25422,539,10,0,345,0,99,3898,39350,1,0
2020-06-15,25422,539,10,0,345,0,99,3898,16880,2,0
2020-07-11,25422,539,10,0,345,0,99,3898,28940,2,0
2020-09-11,25422,539,10,0,345,0,99,3898,35978,2,0
2020-08-21,25422,539,10,0,345,0,99,3898,39481,1,0
2020-09-27,25422,539,10,0,345,0,99,3898,8367,1,0
2020-06-03,25422,539,10,0,345,0,99,3898,2985,2,0
2020-07-28,25422,539,10,0,345,0,99,3898,28388,1,0
2020-06-17,25422,539,10,0,345,0,99,3898,15485,1,2
2020-06-29,25422,539,10,0,345,0,99,3898,28141,4,2
2020-07-13,25422,539,10,0,345,0,99,3898,35982,5,4
2020-07-26,25422,539,10,0,345,0,99,3898,35982,5,2
2020-07-26,25422,539,10,0,345,0,99,3898,37947,3,3
2020-08-09,25422,539,10,0,345,0,99,3898,33870,1,3
2020-08-17,25422,539,10,0,345,0,99,3898,39256,5,4
2020-08-24,25422,539,10,0,345,0,99,3898,12612,3,1
2020-08-29,25422,539,10,0,345,0,99,3898,16880,1,3
2020-09-01,25422,539,10,0,345,0,99,3898,828,1,2
2020-09-08,25422,539,10,0,345,0,99,3898,3924,1,2
2020-09-08,25422,539,10,0,345,0,99,3898,39350,2,3
2020-09-19,25422,539,10,0,345,0,99,3898,35982,5,3
2020-09-27,25422,539,10,0,345,0,99,3898,828,1,4
2020-09-28,25422,539,10,0,345,0,99,3898,5833,1,4
2020-10-05,25422,539,10,0,345,0,99,3898,39350,1,4
2020-10-25,25422,539,10,0,345,0,99,3898,2799,1,4
2020-10-30,25422,539,10,0,345,0,99,3898,20424,1,2
2020-11-21,25422,539,10,0,345,0,99,3898,40781,3,4
2020-11-23,25422,539,10,0,345,0,99,3898,20361,1,2
2020-09-29,23635,539,10,3,345,0,95,3898,4634,1,0
2020-08-07,23635,539,10,3,345,0,95,3898,13412,1,0
2020-06-02,23635,539,10,3,345,0,95,3898,44901,1,0
2020-06-21,23635,539,10,3,345,0,95,3898,34742,2,1
2020-07-04,23635,539,10,3,345,0,95,3898,37327,1,2
2020-07-18,23635,539,10,3,345,0,95,3898,40383,1,4
2020-08-15,23635,539,10,3,345,0,95,3898,40383,2,4
2020-11-22,23635,539,10,3,345,0,95,3898,34742,3,4
2020-11-12,8462,408,10,0,502,0,123,3898,179,1,0
2020-09-13,19387,323,6,0,57,0,72,3898,22088,1,0
2020-06-13,19387,323,6,0,57,0,72,3898,40962,1,2
2020-07-11,19387,323,6,0,57,0,72,3898,40962,3,4
2020-09-19,19387,323,6,0,57,0,72,3898,10905,2,1
2020-09-20,19387,323,6,0,57,0,72,3898,10905,1,1
2020-09-23,19387,323,6,0,57,0,72,3898,10905,1,1
2020-10-08,19387,323,6,0,57,0,72,3898,29580,1,4
2020-10-13,19387,323,6,0,57,0,72,3898,40962,2,4
2020-10-19,11888,771,10,0,502,0,45,3898,11948,2,0
2020-06-07,11888,771,10,0,502,0,45,3898,12355,1,0
2020-10-15,11888,771,10,0,502,0,45,3898,15635,1,0
2020-11-21,21554,193,4,0,453,-1,108,3898,15870,2,0
2020-08-17,21554,193,4,0,453,-1,108,3898,35763,1,0
2020-08-29,21554,193,4,0,453,-1,108,3898,12341,1,0
2020-06-07,486,193,4,0,453,3,108,3898,19778,1,0
2020-10-25,486,193,4,0,453,3,108,3898,31674,2,0
2020-08-03,486,193,4,0,453,3,108,3898,12354,2,0
2020-09-14,486,193,4,0,453,3,108,3898,28561,1,0
2020-07-31,486,193,4,0,453,3,108,3898,32840,2,3
2020-10-30,486,193,4,0,453,3,108,3898,19586,2,2
2020-11-08,486,193,4,0,453,3,108,3898,4546,2,4
2020-11-24,486,193,4,0,453,3,108,3898,4546,3,3
2020-07-02,13030,193,4,0,453,-1,108,3898,7843,1,0
2020-08-28,13030,193,4,0,453,-1,108,3898,39111,1,0
2020-10-10,13030,193,4,0,453,-1,108,3898,16956,1,0
2020-08-29,13030,193,4,0,453,-1,108,3898,4546,1,3
2020-10-25,13030,193,4,0,453,-1,108,3898,13930,1,1
2020-09-29,31892,193,4,0,453,-1,108,3898,15989,1,0
2020-06-02,31892,193,4,0,453,-1,108,3898,5921,1,0
2020-09-08,31892,193,4,0,453,-1,108,3898,17980,1,0
2020-08-09,31892,193,4,0,453,-1,108,3898,24271,2,4
2020-09-04,31892,193,4,0,453,-1,108,3898,24271,1,4
2020-09-30,5855,771,10,0,502,0,45,3898,37652,1,0
2020-06-14,5855,771,10,0,502,0,45,3898,25622,1,0
2020-06-23,5855,771,10,0,502,0,45,3898,3715,1,3
2020-06-26,30970,450,10,0,306,0,45,3898,6311,1,0
2020-09-09,30970,450,10,0,306,0,45,3898,10111,2,0
2020-08-18,9333,450,10,0,306,0,45,3898,29488,1,2
2020-09-01,22553,194,10,0,503,0,122,3898,42240,1,3
2020-06-15,12602,193,4,0,507,0,108,3898,38821,1,0
2020-10-28,14002,888,4,0,76,0,53,3898,21808,1,0
2020-09-25,4474,450,10,0,503,0,45,3898,4725,1,1
2020-06-25,21316,618,4,0,486,0,48,3898,41473,1,0
2020-07-13,7692,1337,4,0,491,0,66,3898,42861,1,0
2020-07-07,15139,768,4,1,487,0,105,3898,14304,1,1
2020-09-02,15139,768,4,1,487,0,105,3898,3854,2,4
2020-09-21,15139,768,4,1,487,0,105,3898,14304,1,4
2020-09-10,23846,463,6,1,500,0,-1,4300,27644,1,2
2020-08-29,5898,510,6,3,207,0,116,3898,41290,1,0
2020-08-19,5898,510,6,3,207,0,116,3898,21259,1,2
2020-08-13,16260,70,4,0,491,3,74,3898,43200,1,0
2020-07-23,29495,1138,4,2,474,0,-1,3898,10090,1,0
2020-07-13,22454,601,4,0,129,3,66,3898,28166,1,0
2020-11-14,22454,601,4,0,129,3,66,3898,7465,1,4
2020-10-12,28610,1288,10,0,421,3,3,3898,31781,1,4
2020-06-21,19849,1388,4,0,524,0,-1,3898,21336,1,0
2020-07-30,19849,1388,4,0,524,0,-1,3898,27405,2,4
2020-11-25,15388,1010,10,0,503,0,17,3898,16132,1,0
2020-07-12,15388,1010,10,0,503,0,17,3898,38995,1,4
2020-10-11,15388,1010,10,0,503,0,17,3898,4147,1,4
2020-11-06,15388,1010,10,0,503,0,17,3898,4147,1,4
2020-11-11,15388,1010,10,0,503,0,17,3898,17412,1,4
2020-10-20,11597,1027,10,0,503,0,39,3898,1072,3,0
2020-10-10,11597,1027,10,0,503,0,39,3898,13170,1,0
2020-11-18,31413,1156,10,0,34,0,121,2002,21102,1,1
2020-09-05,793,123,4,1,73,1,52,3898,38929,1,0
2020-09-02,793,123,4,1,73,1,52,3898,30467,1,0
2020-07-06,5248,1358,4,3,491,3,74,3898,22685,1,4
2020-08-23,24648,388,6,0,491,0,117,3898,39442,2,4
2020-10-12,24648,388,6,0,491,0,117,3898,21296,1,1
2020-11-23,20776,322,6,0,536,0,46,1984,5321,1,0
2020-07-26,18858,1156,10,1,160,0,39,2002,32845,1,3
2020-09-20,18858,1156,10,1,160,0,39,2002,44784,1,3
2020-11-18,18858,1156,10,1,160,0,39,2002,21102,1,1
2020-06-09,16211,853,4,0,453,0,108,3898,22289,1,1
2020-11-15,17823,1036,4,1,469,0,-1,4300,14993,1,0
2020-08-11,23555,1500,6,0,498,0,13,3267,23555,10,1
2020-08-06,387,325,10,0,16,0,45,3898,25799,1,0
2020-10-27,387,325,10,0,16,0,45,3898,11117,1,0
2020-08-08,387,325,10,0,16,0,45,3898,30176,1,0
2020-09-24,387,325,10,0,16,0,45,3898,43967,1,3
2020-10-26,387,325,10,0,16,0,45,3898,30960,1,3
2020-10-29,4832,325,10,0,16,0,45,3898,20358,1,0
2020-08-19,4832,325,10,0,16,0,45,3898,30960,1,0
2020-11-30,4832,325,10,0,16,0,45,3898,16941,1,0
2020-11-25,4832,325,10,0,16,0,45,3898,16168,1,0
2020-06-29,4832,325,10,0,16,0,45,3898,14659,1,0
2020-09-26,4832,325,10,0,16,0,45,3898,10527,1,0
2020-07-04,4832,325,10,0,16,0,45,3898,31796,1,0
2020-09-05,4832,325,10,0,16,0,45,3898,19072,1,0
2020-10-20,4832,325,10,0,16,0,45,3898,2457,1,0
2020-09-24,4832,325,10,0,16,0,45,3898,350,1,0
2020-06-05,4832,325,10,0,16,0,45,3898,21151,1,0
2020-07-10,4832,325,10,0,16,0,45,3898,44422,1,2
2020-07-21,4832,325,10,0,16,0,45,3898,23577,1,4
2020-08-25,4832,325,10,0,16,0,45,3898,27421,1,3
2020-08-25,4832,325,10,0,16,0,45,3898,32181,1,4
2020-08-27,4832,325,10,0,16,0,45,3898,34990,1,3
2020-09-01,4832,325,10,0,16,0,45,3898,34288,1,2
2020-09-21,4832,325,10,0,16,0,45,3898,27421,1,4
2020-10-10,4832,325,10,0,16,0,45,3898,42410,1,4
2020-10-21,4832,325,10,0,16,0,45,3898,34990,1,2
2020-10-30,4832,325,10,0,16,0,45,3898,19586,1,2
2020-11-06,4832,325,10,0,16,0,45,3898,34990,1,3
2020-11-11,4832,325,10,0,16,0,45,3898,34830,2,1
2020-11-27,4832,325,10,0,16,0,45,3898,34990,1,3
2020-11-30,4832,325,10,0,16,0,45,3898,22667,1,4
2020-07-19,3167,827,10,0,503,3,29,3898,42286,1,0
2020-11-06,3167,827,10,0,503,3,29,3898,41554,1,3
2020-11-28,3167,827,10,0,503,3,29,3898,41554,1,4
2020-07-21,4702,325,10,0,16,0,45,3898,15329,1,0
2020-06-07,4702,325,10,0,16,0,45,3898,34120,1,0
2020-09-15,4702,325,10,0,16,0,45,3898,26034,1,0
2020-06-11,4702,325,10,0,16,0,45,3898,27185,1,0
2020-07-13,4702,325,10,0,16,0,45,3898,32852,1,0
2020-07-01,4702,325,10,0,16,0,45,3898,23948,1,0
2020-08-03,4702,325,10,0,16,0,45,3898,32622,1,0
2020-09-28,4702,325,10,0,16,0,45,3898,43263,1,0
2020-10-18,4702,325,10,0,16,0,45,3898,37503,1,0
2020-10-09,4702,325,10,0,16,0,45,3898,36799,1,0
2020-06-29,4702,325,10,0,16,0,45,3898,34620,1,2
2020-07-01,4702,325,10,0,16,0,45,3898,6176,1,3
2020-07-16,4702,325,10,0,16,0,45,3898,6176,2,3
2020-08-01,4702,325,10,0,16,0,45,3898,37287,1,4
2020-08-05,4702,325,10,0,16,0,45,3898,6176,2,3
2020-08-23,4702,325,10,0,16,0,45,3898,6176,2,3
2020-08-26,4702,325,10,0,16,0,45,3898,15818,2,4
2020-09-10,4702,325,10,0,16,0,45,3898,15818,2,3
2020-09-19,4702,325,10,0,16,0,45,3898,3937,1,3
2020-09-19,4702,325,10,0,16,0,45,3898,20264,1,4
2020-09-24,4702,325,10,0,16,0,45,3898,35733,1,3
2020-09-26,4702,325,10,0,16,0,45,3898,37238,1,2
2020-09-30,4702,325,10,0,16,0,45,3898,15818,2,3
2020-10-12,4702,325,10,0,16,0,45,3898,11970,1,4
2020-10-13,4702,325,10,0,16,0,45,3898,6176,2,3
2020-10-28,4702,325,10,0,16,0,45,3898,6176,2,3
2020-10-30,4702,325,10,0,16,0,45,3898,39723,1,3
2020-11-15,4702,325,10,0,16,0,45,3898,225,1,1
2020-09-08,27430,853,4,0,453,0,108,3898,22774,2,3
2020-09-20,27430,853,4,0,453,0,108,3898,38862,1,4
2020-08-25,12347,1036,4,1,474,0,-1,3898,5088,1,0
2020-09-23,7254,193,4,0,202,0,108,3898,14019,1,0
2020-11-20,7254,193,4,0,202,0,108,3898,7944,1,0
2020-07-04,7254,193,4,0,202,0,108,3898,25716,1,4
2020-11-14,16863,322,6,0,536,0,122,3898,28315,1,0
2020-08-23,459,408,4,0,284,0,66,2346,16087,1,0
2020-07-26,17009,993,4,0,491,0,144,3898,11362,5,0
2020-07-22,17009,993,4,0,491,0,144,3898,15241,1,2
2020-08-15,15068,1486,1,1,444,3,78,3898,41143,1,4
2020-11-14,20664,408,4,0,284,0,66,2346,26739,1,4
2020-08-12,18162,911,4,1,402,3,44,3898,26021,1,0
2020-08-06,70,127,4,0,279,3,144,218,45970,4,4
2020-10-22,10749,325,4,0,278,0,44,3898,3945,1,0
2020-11-17,6403,269,6,0,52,0,117,3898,4463,7,3
2020-10-04,23280,1379,4,0,444,0,144,3898,9085,1,0
2020-11-28,23280,1379,4,0,444,0,144,3898,2266,1,0
2020-06-03,23280,1379,4,0,444,0,144,3898,7641,1,0
2020-06-24,23280,1379,4,0,444,0,144,3898,1328,3,2
2020-07-28,23280,1379,4,0,444,0,144,3898,6525,1,4
2020-09-26,23280,1379,4,0,444,0,144,3898,16716,1,4
2020-09-28,23280,1379,4,0,444,0,144,3898,34218,1,4
2020-11-09,23280,1379,4,0,444,0,144,3898,6525,1,4
2020-11-18,23280,1379,4,0,444,0,144,3898,21805,2,2
2020-06-23,28182,1054,10,2,536,0,156,3898,20819,2,3
2020-06-24,28182,1054,10,2,536,0,156,3898,20819,2,1
2020-07-10,313,888,4,0,39,3,151,3898,42139,1,2
2020-08-04,313,888,4,0,39,3,151,3898,42139,1,4
2020-08-23,313,888,4,0,39,3,151,3898,12490,5,3
2020-10-02,313,888,4,0,39,3,151,3898,42139,1,4
2020-10-23,313,888,4,0,39,3,151,3898,42139,1,3
2020-11-13,313,888,4,0,39,3,151,3898,42139,1,3
2020-07-28,18396,1401,10,0,145,0,1,3898,28887,2,1
2020-08-11,30620,827,10,0,536,3,84,300,38327,1,0
2020-09-07,30196,1496,10,0,43,0,156,3898,33131,1,3
2020-11-03,30657,1332,4,1,455,3,166,4300,43561,1,3
2020-11-20,30657,1332,4,1,455,3,166,4300,43561,1,3
2020-10-25,2929,1004,4,1,491,3,66,3898,5218,1,4
2020-06-13,32007,1496,10,0,43,0,156,3898,34649,1,0
2020-11-03,32007,1496,10,0,43,0,156,3898,36495,3,0
2020-09-08,32007,1496,10,0,43,0,156,3898,22037,1,0
2020-09-06,32007,1496,10,0,43,0,156,3898,3899,3,0
2020-06-22,32007,1496,10,0,43,0,156,3898,370,3,0
2020-09-20,32007,1496,10,0,43,0,156,3898,43890,2,0
2020-06-08,32007,1496,10,0,43,0,156,3898,3047,3,1
2020-06-12,32007,1496,10,0,43,0,156,3898,678,3,2
2020-06-16,32007,1496,10,0,43,0,156,3898,41810,4,2
2020-06-21,32007,1496,10,0,43,0,156,3898,3047,3,2
2020-06-27,32007,1496,10,0,43,0,156,3898,32292,5,4
2020-06-29,32007,1496,10,0,43,0,156,3898,3047,3,2
2020-06-30,32007,1496,10,0,43,0,156,3898,10363,5,3
2020-06-30,32007,1496,10,0,43,0,156,3898,3047,3,1
2020-07-01,32007,1496,10,0,43,0,156,3898,42565,1,2
2020-07-01,32007,1496,10,0,43,0,156,3898,41810,4,3
2020-07-03,32007,1496,10,0,43,0,156,3898,38241,2,2
2020-07-06,32007,1496,10,0,43,0,156,3898,3047,3,1
2020-07-08,32007,1496,10,0,43,0,156,3898,23779,1,3
2020-07-13,32007,1496,10,0,43,0,156,3898,10363,7,2
2020-07-13,32007,1496,10,0,43,0,156,3898,32292,4,3
2020-07-15,32007,1496,10,0,43,0,156,3898,18190,3,4
2020-07-19,32007,1496,10,0,43,0,156,3898,38241,3,3
2020-07-21,32007,1496,10,0,43,0,156,3898,3047,3,3
2020-07-23,32007,1496,10,0,43,0,156,3898,30739,2,2
2020-07-25,32007,1496,10,0,43,0,156,3898,32292,2,2
2020-07-25,32007,1496,10,0,43,0,156,3898,40866,5,2
2020-07-26,32007,1496,10,0,43,0,156,3898,23779,1,3
2020-07-28,32007,1496,10,0,43,0,156,3898,43804,3,2
2020-07-31,32007,1496,10,0,43,0,156,3898,18190,4,3
2020-08-05,32007,1496,10,0,43,0,156,3898,44866,1,4
2020-08-05,32007,1496,10,0,43,0,156,3898,38241,3,3
2020-08-06,32007,1496,10,0,43,0,156,3898,30739,2,2
2020-08-08,32007,1496,10,0,43,0,156,3898,3047,3,3
2020-08-09,32007,1496,10,0,43,0,156,3898,15268,1,4
2020-08-09,32007,1496,10,0,43,0,156,3898,32292,5,3
2020-08-09,32007,1496,10,0,43,0,156,3898,31419,1,4
2020-08-10,32007,1496,10,0,43,0,156,3898,29406,2,3
2020-08-15,32007,1496,10,0,43,0,156,3898,38241,3,2
2020-08-20,32007,1496,10,0,43,0,156,3898,3047,3,2
2020-08-21,32007,1496,10,0,43,0,156,3898,18190,4,3
2020-08-22,32007,1496,10,0,43,0,156,3898,23779,1,4
2020-08-27,32007,1496,10,0,43,0,156,3898,32292,5,3
2020-08-30,32007,1496,10,0,43,0,156,3898,15268,1,3
2020-09-01,32007,1496,10,0,43,0,156,3898,31419,2,4
2020-09-04,32007,1496,10,0,43,0,156,3898,3047,3,3
2020-09-07,32007,1496,10,0,43,0,156,3898,5157,1,4
2020-09-08,32007,1496,10,0,43,0,156,3898,38241,3,4
2020-09-09,32007,1496,10,0,43,0,156,3898,23779,1,3
2020-09-09,32007,1496,10,0,43,0,156,3898,36495,3,4
2020-09-11,32007,1496,10,0,43,0,156,3898,32292,4,3
2020-09-11,32007,1496,10,0,43,0,156,3898,41814,7,4
2020-09-15,32007,1496,10,0,43,0,156,3898,18190,3,4
2020-09-16,32007,1496,10,0,43,0,156,3898,10363,5,4
2020-09-17,32007,1496,10,0,43,0,156,3898,3047,3,2
2020-09-19,32007,1496,10,0,43,0,156,3898,15268,1,3
2020-09-21,32007,1496,10,0,43,0,156,3898,36495,3,2
2020-09-29,32007,1496,10,0,43,0,156,3898,18190,4,2
2020-09-30,32007,1496,10,0,43,0,156,3898,32292,4,3
2020-09-30,32007,1496,10,0,43,0,156,3898,3047,3,2
2020-10-03,32007,1496,10,0,43,0,156,3898,5157,1,4
2020-10-04,32007,1496,10,0,43,0,156,3898,23779,1,4
2020-10-04,32007,1496,10,0,43,0,156,3898,38241,3,4
2020-10-04,32007,1496,10,0,43,0,156,3898,2393,1,1
2020-10-11,32007,1496,10,0,43,0,156,3898,3047,3,2
2020-10-12,32007,1496,10,0,43,0,156,3898,10363,5,4
2020-10-12,32007,1496,10,0,43,0,156,3898,38241,3,2
2020-10-12,32007,1496,10,0,43,0,156,3898,21458,2,3
2020-10-14,32007,1496,10,0,43,0,156,3898,41810,4,3
2020-10-18,32007,1496,10,0,43,0,156,3898,32292,4,3
2020-10-19,32007,1496,10,0,43,0,156,3898,34980,3,4
2020-10-21,32007,1496,10,0,43,0,156,3898,3047,3,2
2020-10-24,32007,1496,10,0,43,0,156,3898,43804,3,3
2020-10-28,32007,1496,10,0,43,0,156,3898,3047,3,1
2020-10-29,32007,1496,10,0,43,0,156,3898,5157,2,4
2020-11-02,32007,1496,10,0,43,0,156,3898,41810,4,3
2020-11-02,32007,1496,10,0,43,0,156,3898,10363,4,3
2020-11-09,32007,1496,10,0,43,0,156,3898,15268,1,3
2020-11-09,32007,1496,10,0,43,0,156,3898,38241,3,4
2020-11-10,32007,1496,10,0,43,0,156,3898,3047,3,2
2020-11-16,32007,1496,10,0,43,0,156,3898,38241,1,1
2020-11-17,32007,1496,10,0,43,0,156,3898,38241,1,1
2020-11-22,32007,1496,10,0,43,0,156,3898,41810,4,3
2020-11-29,32007,1496,10,0,43,0,156,3898,38241,4,2
2020-11-30,32007,1496,10,0,43,0,156,3898,3047,3,3
2020-08-24,32499,853,8,0,243,0,84,3898,2060,1,4
2020-10-22,23800,1180,10,0,487,3,45,3898,28045,1,4
2020-08-30,21127,18,6,0,303,3,45,3898,35457,2,0
2020-06-30,21127,18,6,0,303,3,45,3898,31554,1,0
2020-08-02,13113,1142,4,0,432,0,159,3898,26903,1,4
2020-09-21,13113,1142,4,0,432,0,159,3898,11072,1,4
2020-11-29,13113,1142,4,0,432,0,159,3898,9196,3,3
2020-06-23,30702,703,4,0,335,3,70,3898,27467,1,1
2020-07-02,30702,703,4,0,335,3,70,3898,27467,1,2
2020-07-02,30702,703,4,0,335,3,70,3898,10838,5,3
2020-07-12,30702,703,4,0,335,3,70,3898,27467,1,2
2020-07-13,30702,703,4,0,335,3,70,3898,24211,2,4
2020-07-16,30702,703,4,0,335,3,70,3898,24702,4,4
2020-07-19,30702,703,4,0,335,3,70,3898,35788,3,3
2020-07-26,30702,703,4,0,335,3,70,3898,35788,3,1
2020-07-26,30702,703,4,0,335,3,70,3898,27467,1,2
2020-08-05,30702,703,4,0,335,3,70,3898,35788,3,2
2020-08-07,30702,703,4,0,335,3,70,3898,24702,4,4
2020-08-10,30702,703,4,0,335,3,70,3898,24211,2,4
2020-08-19,30702,703,4,0,335,3,70,3898,27467,1,4
2020-08-21,30702,703,4,0,335,3,70,3898,35788,3,3
2020-08-24,30702,703,4,0,335,3,70,3898,10838,5,3
2020-08-30,30702,703,4,0,335,3,70,3898,35788,3,2
2020-08-30,30702,703,4,0,335,3,70,3898,27467,2,2
2020-09-10,30702,703,4,0,335,3,70,3898,35788,3,2
2020-09-22,30702,703,4,0,335,3,70,3898,35788,3,2
2020-09-24,30702,703,4,0,335,3,70,3898,27467,2,4
2020-09-27,30702,703,4,0,335,3,70,3898,1591,1,3
2020-09-29,30702,703,4,0,335,3,70,3898,35788,3,1
2020-10-11,30702,703,4,0,335,3,70,3898,1591,2,2
2020-10-12,30702,703,4,0,335,3,70,3898,27467,1,3
2020-10-12,30702,703,4,0,335,3,70,3898,35788,3,2
2020-10-19,30702,703,4,0,335,3,70,3898,27467,2,1
2020-10-20,30702,703,4,0,335,3,70,3898,35788,3,2
2020-10-29,30702,703,4,0,335,3,70,3898,35788,3,2
2020-11-09,30702,703,4,0,335,3,70,3898,24702,4,4
2020-11-12,30702,703,4,0,335,3,70,3898,35788,3,2
2020-11-23,30702,703,4,0,335,3,70,3898,35788,3,2
2020-11-30,30702,703,4,0,335,3,70,3898,24702,6,3
2020-11-02,22474,703,4,0,335,3,70,3898,1591,1,0
2020-08-29,22474,703,4,0,335,3,70,3898,6509,1,2
2020-09-06,22474,703,4,0,335,3,70,3898,14649,1,2
2020-09-20,22474,703,4,0,335,3,70,3898,6509,1,4
2020-09-30,22474,703,4,0,335,3,70,3898,14649,1,4
2020-10-21,22474,703,4,0,335,3,70,3898,14649,1,3
2020-10-04,31552,18,4,0,335,0,132,3898,8967,1,0
2020-06-24,31552,18,4,0,335,0,132,3898,18447,1,3
2020-08-24,31552,18,4,0,335,0,132,3898,18447,1,2
2020-11-11,31552,18,4,0,335,0,132,3898,14404,2,4
2020-08-31,20562,18,4,1,335,0,132,3898,30577,2,0
2020-06-14,20562,18,4,1,335,0,132,3898,26294,2,2
2020-06-21,20562,18,4,1,335,0,132,3898,29719,2,3
2020-06-22,20562,18,4,1,335,0,132,3898,42944,2,3
2020-06-23,20562,18,4,1,335,0,132,3898,18325,3,3
2020-06-23,20562,18,4,1,335,0,132,3898,43781,3,4
2020-06-26,20562,18,4,1,335,0,132,3898,29354,1,2
2020-06-26,20562,18,4,1,335,0,132,3898,34859,2,2
2020-06-27,20562,18,4,1,335,0,132,3898,44634,2,2
2020-06-27,20562,18,4,1,335,0,132,3898,29559,2,2
2020-06-29,20562,18,4,1,335,0,132,3898,19212,1,3
2020-07-01,20562,18,4,1,335,0,132,3898,29719,2,2
2020-07-02,20562,18,4,1,335,0,132,3898,26294,1,3
2020-07-03,20562,18,4,1,335,0,132,3898,45392,5,3
2020-07-03,20562,18,4,1,335,0,132,3898,26781,2,4
2020-07-05,20562,18,4,1,335,0,132,3898,25361,8,3
2020-07-07,20562,18,4,1,335,0,132,3898,19212,1,2
2020-07-08,20562,18,4,1,335,0,132,3898,29354,2,2
2020-07-08,20562,18,4,1,335,0,132,3898,43781,2,3
2020-07-09,20562,18,4,1,335,0,132,3898,29719,4,2
2020-07-10,20562,18,4,1,335,0,132,3898,8837,1,3
2020-07-10,20562,18,4,1,335,0,132,3898,18325,3,3
2020-07-11,20562,18,4,1,335,0,132,3898,29559,1,2
2020-07-11,20562,18,4,1,335,0,132,3898,42944,2,3
2020-07-11,20562,18,4,1,335,0,132,3898,26294,2,2
2020-07-13,20562,18,4,1,335,0,132,3898,34859,2,3
2020-07-17,20562,18,4,1,335,0,132,3898,15164,2,4
2020-07-18,20562,18,4,1,335,0,132,3898,15042,3,4
2020-07-19,20562,18,4,1,335,0,132,3898,31096,2,4
2020-07-19,20562,18,4,1,335,0,132,3898,9847,8,2
2020-07-19,20562,18,4,1,335,0,132,3898,4635,1,2
2020-07-21,20562,18,4,1,335,0,132,3898,30034,2,2
2020-07-21,20562,18,4,1,335,0,132,3898,34859,1,2
2020-07-22,20562,18,4,1,335,0,132,3898,29559,1,2
2020-07-22,20562,18,4,1,335,0,132,3898,26294,1,2
2020-07-26,20562,18,4,1,335,0,132,3898,29354,1,3
2020-07-26,20562,18,4,1,335,0,132,3898,42944,2,3
